user_id,Gender,Age,District
3123,Male,28,Jerusalem
3124,Female,32,Central Israel
3125,Female,22,Tel Aviv
3126,Female,18,Tel Aviv
3127,Female,21,North of Israel
3128,Male,52,Tel Aviv
3129,Female,53,South of Israel
3130,Female,65,Central Israel
3131,Female,44,Haifa
3132,Female,64,Central Israel
3133,Male,18,North of Israel
3134,Male,59,South of Israel
3135,Male,36,Central Israel
3136,Female,47,North of Israel
3137,Male,69,Tel Aviv
3138,Female,55,North of Israel
3139,Female,36,Jerusalem
3140,Male,56,South of Israel
3141,Male,42,Central Israel
3142,Male,22,Central Israel
3143,Male,45,Jerusalem
3144,Male,67,Tel Aviv
3145,Female,43,Haifa
3146,Female,36,Tel Aviv
3147,Male,42,Tel Aviv
3148,Male,59,Tel Aviv
3149,Male,20,Jerusalem
3150,Male,59,North of Israel
3151,Female,41,North of Israel
3152,Female,56,Jerusalem
3153,Male,68,Tel Aviv
3154,Female,19,Jerusalem
3155,Female,35,South of Israel
3156,Male,19,Haifa
3157,Female,60,Haifa
3158,Male,34,Jerusalem
3159,Female,25,Jerusalem
3160,Female,24,Central Israel
3161,Female,58,North of Israel
3162,Female,59,South of Israel
3163,Male,35,Jerusalem
3164,Female,31,Jerusalem
3165,Female,19,Jerusalem
3166,Female,52,North of Israel
3167,Female,66,Jerusalem
3168,Male,45,Central Israel
3169,Male,30,Tel Aviv
3170,Male,62,Jerusalem
3171,Female,67,Haifa
3172,Male,24,North of Israel
3173,Female,40,Haifa
3174,Female,18,Tel Aviv
3175,Male,62,North of Israel
3176,Male,32,South of Israel
3177,Male,68,North of Israel
3178,Male,43,Central Israel
3179,Male,25,Tel Aviv
3180,Female,25,Tel Aviv
3181,Female,57,South of Israel
3182,Male,38,Haifa
3183,Male,30,Tel Aviv
3184,Male,32,Jerusalem
3185,Male,37,Haifa
3186,Female,46,South of Israel
3187,Female,67,Central Israel
3188,Male,41,Haifa
3189,Female,45,Haifa
3190,Female,55,Central Israel
3191,Male,41,North of Israel
3192,Female,29,Tel Aviv
3193,Male,31,North of Israel
3194,Female,53,Jerusalem
3195,Female,56,Tel Aviv
3196,Female,41,South of Israel
3197,Female,41,Central Israel
3198,Male,27,North of Israel
3199,Female,38,Jerusalem
3200,Female,26,Jerusalem
3201,Female,43,Central Israel
3202,Female,46,Tel Aviv
3203,Male,51,North of Israel
3204,Male,41,Haifa
3205,Male,21,Haifa
3206,Female,53,Jerusalem
3207,Male,48,North of Israel
3208,Female,68,South of Israel
3209,Female,51,North of Israel
3210,Male,42,Tel Aviv
3211,Male,35,Jerusalem
3212,Male,27,Central Israel
3213,Male,68,Tel Aviv
3214,Male,57,North of Israel
3215,Female,21,South of Israel
3216,Female,20,North of Israel
3217,Male,58,North of Israel
3218,Male,38,North of Israel
3219,Male,60,Central Israel
3220,Male,65,Haifa
3221,Female,44,Central Israel
3222,Female,67,Central Israel
3223,Male,46,South of Israel
3224,Female,31,Haifa
3225,Female,60,North of Israel
3226,Male,22,South of Israel
3227,Female,19,North of Israel
3228,Male,19,South of Israel
3229,Female,36,Tel Aviv
3230,Female,69,Tel Aviv
3231,Female,64,Tel Aviv
3232,Female,48,Haifa
3233,Male,21,Haifa
3234,Female,49,Haifa
3235,Female,50,South of Israel
3236,Female,52,North of Israel
3237,Female,44,Jerusalem
3238,Male,40,Haifa
3239,Male,39,North of Israel
3240,Male,26,Central Israel
3241,Female,18,Tel Aviv
3242,Male,61,North of Israel
3243,Female,57,Tel Aviv
3244,Female,55,South of Israel
3245,Male,37,Central Israel
3246,Male,68,Jerusalem
3247,Male,29,Central Israel
3248,Male,68,Jerusalem
3249,Male,21,Tel Aviv
3250,Female,41,North of Israel
3251,Female,28,Haifa
3252,Male,38,South of Israel
3253,Male,46,Haifa
3254,Male,19,Jerusalem
3255,Male,18,North of Israel
3256,Female,65,South of Israel
3257,Female,28,Haifa
3258,Male,41,South of Israel
3259,Female,65,Jerusalem
3260,Female,28,Central Israel
3261,Male,34,Central Israel
3262,Female,42,Haifa
3263,Male,20,South of Israel
3264,Female,25,Jerusalem
3265,Female,50,Tel Aviv
3266,Female,47,Jerusalem
3267,Female,41,Central Israel
3268,Male,44,North of Israel
3269,Female,59,Tel Aviv
3270,Female,57,Central Israel
3271,Female,19,Tel Aviv
3272,Female,37,Central Israel
3273,Male,64,Tel Aviv
3274,Male,51,Central Israel
3275,Male,19,Haifa
3276,Female,48,South of Israel
3277,Male,60,Tel Aviv
3278,Female,48,Tel Aviv
3279,Female,63,Central Israel
3280,Male,20,South of Israel
3281,Male,57,Central Israel
3282,Male,61,Jerusalem
3283,Male,31,Haifa
3284,Male,65,North of Israel
3285,Female,57,Haifa
3286,Female,55,Jerusalem
3287,Male,46,Jerusalem
3288,Male,28,Tel Aviv
3289,Male,47,Central Israel
3290,Male,31,Central Israel
3291,Female,21,Tel Aviv
3292,Female,23,Tel Aviv
3293,Male,47,Tel Aviv
3294,Female,44,South of Israel
3295,Female,22,Tel Aviv
3296,Male,63,Tel Aviv
3297,Female,53,South of Israel
3298,Male,62,South of Israel
3299,Female,65,Tel Aviv
3300,Female,45,North of Israel
3301,Female,21,South of Israel
3302,Female,35,Jerusalem
3303,Male,32,Haifa
3304,Female,64,Tel Aviv
3305,Female,28,Haifa
3306,Female,38,North of Israel
3307,Female,32,North of Israel
3308,Male,42,Central Israel
3309,Male,60,Jerusalem
3310,Male,36,Haifa
3311,Female,67,North of Israel
3312,Male,38,Haifa
3313,Female,36,Jerusalem
3314,Female,55,Jerusalem
3315,Male,28,Haifa
3316,Male,35,Tel Aviv
3317,Male,66,Jerusalem
3318,Male,67,Jerusalem
3319,Male,45,Jerusalem
3320,Female,51,Tel Aviv
3321,Female,56,Haifa
3322,Male,36,Jerusalem
3323,Male,38,North of Israel
3324,Male,25,South of Israel
3325,Male,65,Central Israel
3326,Female,33,Jerusalem
3327,Female,43,Tel Aviv
3328,Male,38,Tel Aviv
3329,Female,43,South of Israel
3330,Female,33,Tel Aviv
3331,Male,65,North of Israel
3332,Female,42,North of Israel
3333,Male,20,North of Israel
3334,Female,62,Haifa
3335,Female,48,North of Israel
3336,Female,61,Haifa
3337,Female,45,Jerusalem
3338,Male,23,Jerusalem
3339,Female,23,North of Israel
3340,Female,53,Haifa
3341,Female,26,Central Israel
3342,Female,58,North of Israel
3343,Male,32,South of Israel
3344,Male,44,Central Israel
3345,Male,45,Tel Aviv
3346,Female,54,Tel Aviv
3347,Male,32,South of Israel
3348,Female,54,Haifa
3349,Female,43,South of Israel
3350,Male,36,Haifa
3351,Male,33,Jerusalem
3352,Male,27,South of Israel
3353,Male,49,Central Israel
3354,Male,64,Haifa
3355,Female,67,Haifa
3356,Female,20,Tel Aviv
3357,Male,63,Haifa
3358,Male,38,Central Israel
3359,Male,43,Central Israel
3360,Male,53,Haifa
3361,Female,45,Jerusalem
3362,Female,68,Haifa
3363,Male,64,South of Israel
3364,Female,63,Jerusalem
3365,Female,29,Tel Aviv
3366,Male,29,Central Israel
3367,Female,62,North of Israel
3368,Male,42,Central Israel
3369,Female,52,South of Israel
3370,Female,49,Central Israel
3371,Female,67,South of Israel
3372,Female,64,Tel Aviv
3373,Male,47,Haifa
3374,Female,34,Haifa
3375,Female,20,Tel Aviv
3376,Female,41,Central Israel
3377,Female,67,Tel Aviv
3378,Male,68,Central Israel
3379,Male,61,Tel Aviv
3380,Male,36,Haifa
3381,Female,63,Tel Aviv
3382,Male,47,Jerusalem
3383,Female,52,South of Israel
3384,Female,53,Tel Aviv
3385,Male,54,South of Israel
3386,Male,35,Haifa
3387,Male,63,Tel Aviv
3388,Male,66,Tel Aviv
3389,Male,47,Jerusalem
3390,Female,48,North of Israel
3391,Female,56,Tel Aviv
3392,Male,63,Central Israel
3393,Male,24,Tel Aviv
3394,Male,51,Jerusalem
3395,Male,31,Haifa
3396,Female,22,Tel Aviv
3397,Female,39,Jerusalem
3398,Male,19,North of Israel
3399,Female,46,North of Israel
3400,Female,18,Tel Aviv
3401,Male,41,Jerusalem
3402,Female,25,Central Israel
3403,Male,39,South of Israel
3404,Female,68,Tel Aviv
3405,Female,49,Central Israel
3406,Female,62,Central Israel
3407,Female,49,Tel Aviv
3408,Male,66,Jerusalem
3409,Female,69,Tel Aviv
3410,Female,29,Central Israel
3411,Female,60,Tel Aviv
3412,Female,24,Jerusalem
3413,Male,43,Jerusalem
3414,Male,65,South of Israel
3415,Male,46,Central Israel
3416,Female,58,Jerusalem
3417,Male,64,Tel Aviv
3418,Female,63,Central Israel
3419,Female,67,Haifa
3420,Male,58,Central Israel
3421,Male,47,South of Israel
3422,Male,53,North of Israel
3423,Male,44,Haifa
3424,Male,29,South of Israel
3425,Female,37,Jerusalem
3426,Female,25,Central Israel
3427,Male,66,Jerusalem
3428,Male,47,North of Israel
3429,Male,24,North of Israel
3430,Male,32,Tel Aviv
3431,Female,22,South of Israel
3432,Female,35,Haifa
3433,Male,21,North of Israel
3434,Female,28,Central Israel
3435,Female,64,Central Israel
3436,Male,62,South of Israel
3437,Female,22,Haifa
3438,Male,65,Jerusalem
3439,Female,36,South of Israel
3440,Female,62,Tel Aviv
3441,Female,26,Haifa
3442,Female,59,Tel Aviv
3443,Male,54,Central Israel
3444,Female,45,Central Israel
3445,Female,60,Central Israel
3446,Female,33,South of Israel
3447,Female,68,South of Israel
3448,Male,60,Haifa
3449,Male,37,Tel Aviv
3450,Male,55,North of Israel
3451,Female,44,Central Israel
3452,Male,49,North of Israel
3453,Female,61,Haifa
3454,Female,64,North of Israel
3455,Male,40,Haifa
3456,Male,22,Jerusalem
3457,Male,23,Haifa
3458,Male,25,South of Israel
3459,Male,63,North of Israel
3460,Female,23,Tel Aviv
3461,Female,60,Tel Aviv
3462,Male,53,Jerusalem
3463,Male,21,South of Israel
3464,Male,69,South of Israel
3465,Male,62,Tel Aviv
3466,Female,25,Tel Aviv
3467,Female,40,North of Israel
3468,Male,30,South of Israel
3469,Female,49,Jerusalem
3470,Female,34,Tel Aviv
3471,Male,35,Jerusalem
3472,Female,48,Tel Aviv
3473,Male,65,South of Israel
3474,Female,48,North of Israel
3475,Female,18,Tel Aviv
3476,Female,46,Haifa
3477,Female,68,Haifa
3478,Male,55,North of Israel
3479,Female,32,Central Israel
3480,Female,42,North of Israel
3481,Female,46,Tel Aviv
3482,Female,45,Central Israel
3483,Male,20,South of Israel
3484,Male,41,Haifa
3485,Male,65,South of Israel
3486,Female,25,Haifa
3487,Male,28,Jerusalem
3488,Female,61,Tel Aviv
3489,Female,57,Haifa
3490,Male,47,North of Israel
3491,Male,50,Tel Aviv
3492,Male,52,North of Israel
3493,Male,58,North of Israel
3494,Male,64,Jerusalem
3495,Female,46,Jerusalem
3496,Female,40,Central Israel
3497,Male,22,Central Israel
3498,Male,34,Jerusalem
3499,Male,68,Jerusalem
3500,Male,43,Haifa
3501,Female,45,Central Israel
3502,Female,47,Tel Aviv
3503,Male,66,Jerusalem
3504,Female,23,Tel Aviv
3505,Female,43,North of Israel
3506,Male,68,Jerusalem
3507,Female,41,Central Israel
3508,Male,27,Jerusalem
3509,Female,22,Tel Aviv
3510,Female,27,Tel Aviv
3511,Female,48,Tel Aviv
3512,Female,19,South of Israel
3513,Male,45,Tel Aviv
3514,Female,22,Haifa
3515,Female,57,Central Israel
3516,Female,63,Central Israel
3517,Female,63,Central Israel
3518,Male,19,North of Israel
3519,Male,61,Haifa
3520,Male,34,North of Israel
3521,Female,44,Haifa
3522,Male,28,Tel Aviv
3523,Female,57,Central Israel
3524,Female,25,North of Israel
3525,Male,31,North of Israel
3526,Male,44,Tel Aviv
3527,Male,63,Central Israel
3528,Male,21,Jerusalem
3529,Male,63,Tel Aviv
3530,Female,47,Haifa
3531,Female,67,South of Israel
3532,Male,27,Central Israel
3533,Male,66,South of Israel
3534,Male,53,Jerusalem
3535,Male,61,Tel Aviv
3536,Female,54,Tel Aviv
3537,Female,35,South of Israel
3538,Male,30,Jerusalem
3539,Female,67,South of Israel
3540,Female,55,North of Israel
3541,Male,31,Tel Aviv
3542,Female,22,South of Israel
3543,Male,54,Haifa
3544,Female,69,Jerusalem
3545,Female,26,Central Israel
3546,Female,34,South of Israel
3547,Female,58,South of Israel
3548,Male,30,Haifa
3549,Female,69,Haifa
3550,Female,53,Jerusalem
3551,Female,64,North of Israel
3552,Female,32,Tel Aviv
3553,Male,58,North of Israel
3554,Male,54,Jerusalem
3555,Male,49,Haifa
3556,Female,58,Central Israel
3557,Male,68,Haifa
3558,Female,48,South of Israel
3559,Female,52,North of Israel
3560,Male,53,Central Israel
3561,Male,69,South of Israel
3562,Male,53,Central Israel
3563,Male,45,Jerusalem
3564,Male,57,Haifa
3565,Female,45,North of Israel
3566,Female,65,South of Israel
3567,Male,26,Haifa
3568,Male,43,North of Israel
3569,Male,33,Tel Aviv
3570,Male,63,Haifa
3571,Female,41,Jerusalem
3572,Female,33,Tel Aviv
3573,Male,65,Central Israel
3574,Female,31,Central Israel
3575,Female,48,Tel Aviv
3576,Male,67,Haifa
3577,Female,49,Tel Aviv
3578,Male,23,Haifa
3579,Female,32,Jerusalem
3580,Female,23,South of Israel
3581,Female,68,South of Israel
3582,Female,65,Haifa
3583,Male,32,Jerusalem
3584,Female,19,Haifa
3585,Female,37,Central Israel
3586,Female,66,North of Israel
3587,Female,56,Tel Aviv
3588,Male,18,Haifa
3589,Male,33,Jerusalem
3590,Male,38,Central Israel
3591,Female,61,South of Israel
3592,Male,31,Central Israel
3593,Female,61,Central Israel
3594,Female,50,Tel Aviv
3595,Male,60,Tel Aviv
3596,Male,46,Haifa
3597,Male,25,Central Israel
3598,Male,65,South of Israel
3599,Male,55,Central Israel
3600,Female,65,Jerusalem
3601,Female,30,Jerusalem
3602,Male,27,North of Israel
3603,Male,34,Tel Aviv
3604,Male,23,South of Israel
3605,Male,51,Jerusalem
3606,Female,40,North of Israel
3607,Female,48,North of Israel
3608,Male,66,North of Israel
3609,Female,24,Tel Aviv
3610,Female,21,Tel Aviv
3611,Male,24,Tel Aviv
3612,Male,55,South of Israel
3613,Male,56,North of Israel
3614,Male,36,Central Israel
3615,Male,55,North of Israel
3616,Female,24,South of Israel
3617,Female,21,Haifa
3618,Male,53,Central Israel
3619,Male,25,South of Israel
3620,Male,21,Tel Aviv
3621,Male,30,Tel Aviv
3622,Female,63,Tel Aviv
3623,Female,51,Jerusalem
3624,Male,19,Tel Aviv
3625,Female,54,Jerusalem
3626,Female,36,South of Israel
3627,Male,20,South of Israel
3628,Female,35,Haifa
3629,Male,62,North of Israel
3630,Female,38,Jerusalem
3631,Female,28,North of Israel
3632,Female,52,North of Israel
3633,Female,56,Haifa
3634,Male,19,South of Israel
3635,Female,20,Haifa
3636,Female,63,Central Israel
3637,Female,53,Tel Aviv
3638,Female,23,Jerusalem
3639,Male,55,Central Israel
3640,Male,30,Haifa
3641,Male,27,North of Israel
3642,Female,27,Jerusalem
3643,Male,46,Jerusalem
3644,Female,54,North of Israel
3645,Female,25,South of Israel
3646,Male,37,Central Israel
3647,Male,37,Central Israel
3648,Male,63,Haifa
3649,Male,54,Central Israel
3650,Male,59,South of Israel
3651,Female,26,North of Israel
3652,Female,48,Jerusalem
3653,Male,19,Haifa
3654,Male,64,Haifa
3655,Male,30,Jerusalem
3656,Male,21,Central Israel
3657,Female,26,Haifa
3658,Female,42,South of Israel
3659,Male,45,Jerusalem
3660,Female,18,Haifa
3661,Female,39,Jerusalem
3662,Male,59,Central Israel
3663,Female,62,Central Israel
3664,Male,21,Central Israel
3665,Female,32,Haifa
3666,Female,46,North of Israel
3667,Female,37,Jerusalem
3668,Female,55,North of Israel
3669,Male,60,Jerusalem
3670,Female,39,Central Israel
3671,Female,37,Jerusalem
3672,Female,64,Central Israel
3673,Female,18,North of Israel
3674,Male,21,Haifa
3675,Male,60,Haifa
3676,Male,60,Tel Aviv
3677,Female,60,South of Israel
3678,Male,69,Haifa
3679,Female,68,North of Israel
3680,Female,65,South of Israel
3681,Male,27,Haifa
3682,Male,21,Jerusalem
3683,Male,18,Central Israel
3684,Male,51,Jerusalem
3685,Male,69,Central Israel
3686,Female,62,North of Israel
3687,Female,64,Central Israel
3688,Male,63,Tel Aviv
3689,Male,53,Central Israel
3690,Male,19,Central Israel
3691,Male,34,Central Israel
3692,Female,54,Tel Aviv
3693,Female,47,Haifa
3694,Male,26,Jerusalem
3695,Female,24,North of Israel
3696,Female,49,North of Israel
3697,Male,19,Tel Aviv
3698,Female,35,Jerusalem
3699,Male,45,Tel Aviv
3700,Female,30,North of Israel
3701,Female,32,Jerusalem
3702,Female,51,Haifa
3703,Female,39,South of Israel
3704,Male,48,North of Israel
3705,Female,48,Tel Aviv
3706,Female,49,Jerusalem
3707,Female,38,South of Israel
3708,Female,26,Central Israel
3709,Male,59,South of Israel
3710,Male,26,Central Israel
3711,Male,52,Tel Aviv
3712,Female,68,North of Israel
3713,Male,25,Tel Aviv
3714,Female,63,Central Israel
3715,Female,25,South of Israel
3716,Male,65,Jerusalem
3717,Male,26,Jerusalem
3718,Male,23,North of Israel
3719,Male,48,Central Israel
3720,Male,68,Central Israel
3721,Female,21,Tel Aviv
3722,Female,43,Central Israel
3723,Male,25,Tel Aviv
3724,Male,31,Central Israel
3725,Male,58,Haifa
3726,Male,36,Haifa
3727,Female,43,Central Israel
3728,Female,66,North of Israel
3729,Male,65,Central Israel
3730,Female,23,South of Israel
3731,Female,40,South of Israel
3732,Male,37,South of Israel
3733,Female,35,South of Israel
3734,Male,45,North of Israel
3735,Female,66,North of Israel
3736,Female,18,South of Israel
3737,Female,40,North of Israel
3738,Female,48,Tel Aviv
3739,Male,36,South of Israel
3740,Female,30,North of Israel
3741,Female,53,Haifa
3742,Female,60,Central Israel
3743,Female,32,North of Israel
3744,Male,36,Central Israel
3745,Male,21,Haifa
3746,Male,24,Central Israel
3747,Female,40,Jerusalem
3748,Male,19,Central Israel
3749,Female,48,North of Israel
3750,Female,45,Jerusalem
3751,Male,27,North of Israel
3752,Male,62,Tel Aviv
3753,Male,20,North of Israel
3754,Male,58,South of Israel
3755,Male,23,Central Israel
3756,Female,33,Central Israel
3757,Female,18,South of Israel
3758,Male,39,Central Israel
3759,Male,26,Central Israel
3760,Male,19,Jerusalem
3761,Male,50,Haifa
3762,Female,56,Tel Aviv
3763,Female,66,Central Israel
3764,Male,35,North of Israel
3765,Female,62,Haifa
3766,Female,33,Central Israel
3767,Male,28,North of Israel
3768,Female,56,North of Israel
3769,Male,67,North of Israel
3770,Female,18,South of Israel
3771,Female,45,Tel Aviv
3772,Female,24,Jerusalem
3773,Female,60,Jerusalem
3774,Male,35,Jerusalem
3775,Female,48,North of Israel
3776,Female,49,Tel Aviv
3777,Female,29,North of Israel
3778,Female,69,South of Israel
3779,Male,32,South of Israel
3780,Male,45,South of Israel
3781,Male,39,South of Israel
3782,Female,60,Haifa
3783,Male,48,Tel Aviv
3784,Female,67,Tel Aviv
3785,Female,56,South of Israel
3786,Male,69,North of Israel
3787,Male,65,Haifa
3788,Male,67,South of Israel
3789,Male,31,South of Israel
3790,Male,55,Tel Aviv
3791,Female,39,Haifa
3792,Female,61,Central Israel
3793,Male,24,Central Israel
3794,Male,31,Haifa
3795,Male,24,North of Israel
3796,Male,48,Jerusalem
3797,Female,31,North of Israel
3798,Female,50,South of Israel
3799,Male,55,Tel Aviv
3800,Female,46,Haifa
3801,Female,38,Central Israel
3802,Male,47,Tel Aviv
3803,Female,56,Haifa
3804,Male,18,South of Israel
3805,Female,43,Jerusalem
3806,Female,51,Tel Aviv
3807,Female,32,South of Israel
3808,Female,52,Jerusalem
3809,Male,69,North of Israel
3810,Female,50,Central Israel
3811,Female,28,Tel Aviv
3812,Female,39,Haifa
3813,Female,18,Haifa
3814,Male,43,Haifa
3815,Male,49,South of Israel
3816,Male,30,North of Israel
3817,Female,66,Haifa
